,station_code,T,T10N,TD,ds
0,370,56,,42,2022-12-01 00:00:00+00:00
1,370,56,,44,2022-12-01 01:00:00+00:00
2,370,56,,42,2022-12-01 02:00:00+00:00
3,370,56,,42,2022-12-01 03:00:00+00:00
4,370,56,,43,2022-12-01 04:00:00+00:00
5,370,55,54.0,43,2022-12-01 05:00:00+00:00
6,370,56,,42,2022-12-01 06:00:00+00:00
7,370,58,,39,2022-12-01 07:00:00+00:00
8,370,59,,39,2022-12-01 08:00:00+00:00
9,370,64,,36,2022-12-01 09:00:00+00:00
10,370,67,,36,2022-12-01 10:00:00+00:00
11,370,69,54.0,38,2022-12-01 11:00:00+00:00
12,370,71,,33,2022-12-01 12:00:00+00:00
13,370,65,,30,2022-12-01 13:00:00+00:00
14,370,66,,31,2022-12-01 14:00:00+00:00
15,370,62,,32,2022-12-01 15:00:00+00:00
16,370,60,,35,2022-12-01 16:00:00+00:00
17,370,58,56.0,34,2022-12-01 17:00:00+00:00
18,370,57,,34,2022-12-01 18:00:00+00:00
19,370,57,,33,2022-12-01 19:00:00+00:00
20,370,55,,35,2022-12-01 20:00:00+00:00
21,370,53,,39,2022-12-01 21:00:00+00:00
22,370,53,,38,2022-12-01 22:00:00+00:00
23,370,53,52.0,36,2022-12-01 23:00:00+00:00
24,370,47,,21,2022-12-02 00:00:00+00:00
25,370,45,,22,2022-12-02 01:00:00+00:00
26,370,40,,16,2022-12-02 02:00:00+00:00
27,370,35,,8,2022-12-02 03:00:00+00:00
28,370,32,,6,2022-12-02 04:00:00+00:00
29,370,31,31.0,3,2022-12-02 05:00:00+00:00
30,370,31,,3,2022-12-02 06:00:00+00:00
31,370,31,,6,2022-12-02 07:00:00+00:00
32,370,31,,11,2022-12-02 08:00:00+00:00
33,370,29,,18,2022-12-02 09:00:00+00:00
34,370,31,,17,2022-12-02 10:00:00+00:00
35,370,35,29.0,15,2022-12-02 11:00:00+00:00
36,370,35,,12,2022-12-02 12:00:00+00:00
37,370,35,,4,2022-12-02 13:00:00+00:00
38,370,33,,3,2022-12-02 14:00:00+00:00
39,370,28,,-1,2022-12-02 15:00:00+00:00
40,370,26,,-7,2022-12-02 16:00:00+00:00
41,370,26,24.0,-7,2022-12-02 17:00:00+00:00
42,370,26,,-12,2022-12-02 18:00:00+00:00
43,370,24,,-14,2022-12-02 19:00:00+00:00
44,370,23,,-14,2022-12-02 20:00:00+00:00
45,370,21,,-13,2022-12-02 21:00:00+00:00
46,370,20,,-13,2022-12-02 22:00:00+00:00
47,370,19,18.0,-11,2022-12-02 23:00:00+00:00
48,370,20,,-11,2022-12-03 00:00:00+00:00
49,370,20,,-9,2022-12-03 01:00:00+00:00
50,370,21,,-8,2022-12-03 02:00:00+00:00
51,370,21,,-8,2022-12-03 03:00:00+00:00
52,370,20,,-7,2022-12-03 04:00:00+00:00
53,370,19,18.0,-8,2022-12-03 05:00:00+00:00
54,370,19,,-7,2022-12-03 06:00:00+00:00
55,370,20,,-7,2022-12-03 07:00:00+00:00
56,370,22,,-11,2022-12-03 08:00:00+00:00
57,370,19,,-17,2022-12-03 09:00:00+00:00
58,370,17,,-19,2022-12-03 10:00:00+00:00
59,370,18,18.0,-17,2022-12-03 11:00:00+00:00
60,370,18,,-17,2022-12-03 12:00:00+00:00
61,370,19,,-15,2022-12-03 13:00:00+00:00
62,370,17,,-15,2022-12-03 14:00:00+00:00
63,370,16,,-16,2022-12-03 15:00:00+00:00
64,370,15,,-17,2022-12-03 16:00:00+00:00
65,370,12,12.0,-13,2022-12-03 17:00:00+00:00
66,370,11,,-15,2022-12-03 18:00:00+00:00
67,370,10,,-17,2022-12-03 19:00:00+00:00
68,370,9,,-17,2022-12-03 20:00:00+00:00
69,370,7,,-17,2022-12-03 21:00:00+00:00
70,370,8,,-16,2022-12-03 22:00:00+00:00
71,370,8,6.0,-15,2022-12-03 23:00:00+00:00
72,370,7,,-16,2022-12-04 00:00:00+00:00
73,370,8,,-17,2022-12-04 01:00:00+00:00
74,370,8,,-17,2022-12-04 02:00:00+00:00
75,370,8,,-17,2022-12-04 03:00:00+00:00
76,370,8,,-17,2022-12-04 04:00:00+00:00
77,370,8,7.0,-16,2022-12-04 05:00:00+00:00
78,370,9,,-14,2022-12-04 06:00:00+00:00
79,370,10,,-14,2022-12-04 07:00:00+00:00
80,370,12,,-14,2022-12-04 08:00:00+00:00
81,370,15,,-15,2022-12-04 09:00:00+00:00
82,370,11,,-17,2022-12-04 10:00:00+00:00
83,370,12,7.0,-16,2022-12-04 11:00:00+00:00
84,370,13,,-15,2022-12-04 12:00:00+00:00
85,370,15,,-14,2022-12-04 13:00:00+00:00
86,370,16,,-12,2022-12-04 14:00:00+00:00
87,370,18,,-6,2022-12-04 15:00:00+00:00
88,370,20,,-4,2022-12-04 16:00:00+00:00
89,370,21,13.0,-5,2022-12-04 17:00:00+00:00
90,370,20,,-6,2022-12-04 18:00:00+00:00
91,370,20,,-3,2022-12-04 19:00:00+00:00
92,370,21,,-1,2022-12-04 20:00:00+00:00
93,370,21,,2,2022-12-04 21:00:00+00:00
94,370,21,,6,2022-12-04 22:00:00+00:00
95,370,23,19.0,9,2022-12-04 23:00:00+00:00
96,370,24,,11,2022-12-05 00:00:00+00:00
97,370,24,,14,2022-12-05 01:00:00+00:00
98,370,25,,16,2022-12-05 02:00:00+00:00
99,370,26,,16,2022-12-05 03:00:00+00:00
100,370,28,,18,2022-12-05 04:00:00+00:00
101,370,29,22.0,19,2022-12-05 05:00:00+00:00
102,370,29,,22,2022-12-05 06:00:00+00:00
103,370,32,,22,2022-12-05 07:00:00+00:00
104,370,32,,25,2022-12-05 08:00:00+00:00
105,370,33,,27,2022-12-05 09:00:00+00:00
106,370,35,,25,2022-12-05 10:00:00+00:00
107,370,35,28.0,22,2022-12-05 11:00:00+00:00
108,370,36,,21,2022-12-05 12:00:00+00:00
109,370,37,,27,2022-12-05 13:00:00+00:00
110,370,38,,33,2022-12-05 14:00:00+00:00
111,370,38,,33,2022-12-05 15:00:00+00:00
112,370,39,,35,2022-12-05 16:00:00+00:00
113,370,41,37.0,38,2022-12-05 17:00:00+00:00
114,370,46,,43,2022-12-05 18:00:00+00:00
115,370,48,,44,2022-12-05 19:00:00+00:00
116,370,49,,44,2022-12-05 20:00:00+00:00
117,370,48,,45,2022-12-05 21:00:00+00:00
118,370,49,,44,2022-12-05 22:00:00+00:00
119,370,49,42.0,47,2022-12-05 23:00:00+00:00
120,370,50,,46,2022-12-06 00:00:00+00:00
121,370,49,,46,2022-12-06 01:00:00+00:00
122,370,50,,45,2022-12-06 02:00:00+00:00
123,370,49,,45,2022-12-06 03:00:00+00:00
124,370,49,,45,2022-12-06 04:00:00+00:00
125,370,48,46.0,44,2022-12-06 05:00:00+00:00
126,370,45,,41,2022-12-06 06:00:00+00:00
127,370,41,,37,2022-12-06 07:00:00+00:00
128,370,43,,38,2022-12-06 08:00:00+00:00
129,370,53,,43,2022-12-06 09:00:00+00:00
130,370,63,,44,2022-12-06 10:00:00+00:00
131,370,72,35.0,34,2022-12-06 11:00:00+00:00
132,370,72,,27,2022-12-06 12:00:00+00:00
133,370,70,,23,2022-12-06 13:00:00+00:00
134,370,65,,27,2022-12-06 14:00:00+00:00
135,370,58,,29,2022-12-06 15:00:00+00:00
136,370,56,,32,2022-12-06 16:00:00+00:00
137,370,55,52.0,34,2022-12-06 17:00:00+00:00
138,370,52,,40,2022-12-06 18:00:00+00:00
139,370,46,,38,2022-12-06 19:00:00+00:00
140,370,46,,41,2022-12-06 20:00:00+00:00
141,370,44,,37,2022-12-06 21:00:00+00:00
142,370,43,,36,2022-12-06 22:00:00+00:00
143,370,33,25.0,30,2022-12-06 23:00:00+00:00
144,370,24,,20,2022-12-07 00:00:00+00:00
145,370,31,,27,2022-12-07 01:00:00+00:00
146,370,27,,22,2022-12-07 02:00:00+00:00
147,370,27,,23,2022-12-07 03:00:00+00:00
148,370,34,,30,2022-12-07 04:00:00+00:00
149,370,28,9.0,20,2022-12-07 05:00:00+00:00
150,370,17,,13,2022-12-07 06:00:00+00:00
151,370,20,,17,2022-12-07 07:00:00+00:00
152,370,36,,28,2022-12-07 08:00:00+00:00
153,370,45,,32,2022-12-07 09:00:00+00:00
154,370,57,,38,2022-12-07 10:00:00+00:00
155,370,63,3.0,38,2022-12-07 11:00:00+00:00
156,370,67,,37,2022-12-07 12:00:00+00:00
157,370,63,,37,2022-12-07 13:00:00+00:00
158,370,55,,31,2022-12-07 14:00:00+00:00
159,370,46,,31,2022-12-07 15:00:00+00:00
160,370,45,,27,2022-12-07 16:00:00+00:00
161,370,40,35.0,27,2022-12-07 17:00:00+00:00
162,370,39,,25,2022-12-07 18:00:00+00:00
163,370,37,,25,2022-12-07 19:00:00+00:00
164,370,37,,26,2022-12-07 20:00:00+00:00
165,370,38,,28,2022-12-07 21:00:00+00:00
166,370,36,,29,2022-12-07 22:00:00+00:00
167,370,36,29.0,28,2022-12-07 23:00:00+00:00
168,370,34,,27,2022-12-08 00:00:00+00:00
169,370,36,,28,2022-12-08 01:00:00+00:00
170,370,36,,28,2022-12-08 02:00:00+00:00
171,370,38,,30,2022-12-08 03:00:00+00:00
172,370,38,,27,2022-12-08 04:00:00+00:00
173,370,35,30.0,25,2022-12-08 05:00:00+00:00
174,370,34,,26,2022-12-08 06:00:00+00:00
175,370,33,,23,2022-12-08 07:00:00+00:00
176,370,33,,23,2022-12-08 08:00:00+00:00
177,370,34,,25,2022-12-08 09:00:00+00:00
178,370,35,,25,2022-12-08 10:00:00+00:00
179,370,35,32.0,25,2022-12-08 11:00:00+00:00
180,370,34,,24,2022-12-08 12:00:00+00:00
181,370,38,,27,2022-12-08 13:00:00+00:00
182,370,34,,23,2022-12-08 14:00:00+00:00
183,370,20,,11,2022-12-08 15:00:00+00:00
184,370,16,,8,2022-12-08 16:00:00+00:00
185,370,21,7.0,14,2022-12-08 17:00:00+00:00
186,370,23,,15,2022-12-08 18:00:00+00:00
187,370,21,,13,2022-12-08 19:00:00+00:00
188,370,8,,1,2022-12-08 20:00:00+00:00
189,370,6,,-1,2022-12-08 21:00:00+00:00
190,370,4,,-1,2022-12-08 22:00:00+00:00
191,370,8,-5.0,2,2022-12-08 23:00:00+00:00
192,370,12,,5,2022-12-09 00:00:00+00:00
193,370,14,,7,2022-12-09 01:00:00+00:00
194,370,14,,11,2022-12-09 02:00:00+00:00
195,370,13,,9,2022-12-09 03:00:00+00:00
196,370,13,,10,2022-12-09 04:00:00+00:00
197,370,12,7.0,11,2022-12-09 05:00:00+00:00
198,370,12,,9,2022-12-09 06:00:00+00:00
199,370,13,,9,2022-12-09 07:00:00+00:00
200,370,17,,9,2022-12-09 08:00:00+00:00
201,370,11,,-1,2022-12-09 09:00:00+00:00
202,370,20,,-4,2022-12-09 10:00:00+00:00
203,370,18,11.0,-7,2022-12-09 11:00:00+00:00
204,370,18,,-11,2022-12-09 12:00:00+00:00
205,370,18,,-12,2022-12-09 13:00:00+00:00
206,370,15,,-17,2022-12-09 14:00:00+00:00
207,370,8,,-21,2022-12-09 15:00:00+00:00
208,370,-3,,-24,2022-12-09 16:00:00+00:00
209,370,-1,-11.0,-24,2022-12-09 17:00:00+00:00
210,370,-6,,-27,2022-12-09 18:00:00+00:00
211,370,-20,,-35,2022-12-09 19:00:00+00:00
212,370,-19,,-32,2022-12-09 20:00:00+00:00
213,370,-28,,-39,2022-12-09 21:00:00+00:00
214,370,-38,,-47,2022-12-09 22:00:00+00:00
215,370,-34,-61.0,-37,2022-12-09 23:00:00+00:00
216,370,-41,,-44,2022-12-10 00:00:00+00:00
217,370,-24,,-30,2022-12-10 01:00:00+00:00
218,370,-21,,-24,2022-12-10 02:00:00+00:00
219,370,-19,,-22,2022-12-10 03:00:00+00:00
220,370,-20,,-24,2022-12-10 04:00:00+00:00
221,370,-19,-65.0,-24,2022-12-10 05:00:00+00:00
222,370,-19,,-24,2022-12-10 06:00:00+00:00
223,370,-18,,-21,2022-12-10 07:00:00+00:00
224,370,-16,,-18,2022-12-10 08:00:00+00:00
225,370,-17,,-19,2022-12-10 09:00:00+00:00
226,370,-15,,-18,2022-12-10 10:00:00+00:00
227,370,-13,-18.0,-14,2022-12-10 11:00:00+00:00
228,370,-13,,-17,2022-12-10 12:00:00+00:00
229,370,-11,,-14,2022-12-10 13:00:00+00:00
230,370,-9,,-13,2022-12-10 14:00:00+00:00
231,370,-7,,-9,2022-12-10 15:00:00+00:00
232,370,-6,,-9,2022-12-10 16:00:00+00:00
233,370,-4,-10.0,-7,2022-12-10 17:00:00+00:00
234,370,-1,,-4,2022-12-10 18:00:00+00:00
235,370,1,,-2,2022-12-10 19:00:00+00:00
236,370,2,,-1,2022-12-10 20:00:00+00:00
237,370,2,,-2,2022-12-10 21:00:00+00:00
238,370,2,,-3,2022-12-10 22:00:00+00:00
239,370,4,-3.0,-1,2022-12-10 23:00:00+00:00
240,370,5,,-1,2022-12-11 00:00:00+00:00
241,370,7,,1,2022-12-11 01:00:00+00:00
242,370,9,,-3,2022-12-11 02:00:00+00:00
243,370,8,,-3,2022-12-11 03:00:00+00:00
244,370,8,,-9,2022-12-11 04:00:00+00:00
245,370,8,4.0,-11,2022-12-11 05:00:00+00:00
246,370,9,,-10,2022-12-11 06:00:00+00:00
247,370,8,,-12,2022-12-11 07:00:00+00:00
248,370,8,,-11,2022-12-11 08:00:00+00:00
249,370,9,,-12,2022-12-11 09:00:00+00:00
250,370,11,,-10,2022-12-11 10:00:00+00:00
251,370,16,7.0,-9,2022-12-11 11:00:00+00:00
252,370,15,,-11,2022-12-11 12:00:00+00:00
253,370,11,,-17,2022-12-11 13:00:00+00:00
254,370,9,,-19,2022-12-11 14:00:00+00:00
255,370,7,,-21,2022-12-11 15:00:00+00:00
256,370,6,,-23,2022-12-11 16:00:00+00:00
257,370,5,4.0,-21,2022-12-11 17:00:00+00:00
258,370,5,,-21,2022-12-11 18:00:00+00:00
259,370,4,,-20,2022-12-11 19:00:00+00:00
260,370,2,,-20,2022-12-11 20:00:00+00:00
261,370,1,,-22,2022-12-11 21:00:00+00:00
262,370,-3,,-21,2022-12-11 22:00:00+00:00
263,370,-16,-28.0,-31,2022-12-11 23:00:00+00:00
264,370,-29,,-36,2022-12-12 00:00:00+00:00
265,370,-34,,-44,2022-12-12 01:00:00+00:00
266,370,-40,,-49,2022-12-12 02:00:00+00:00
267,370,-44,,-50,2022-12-12 03:00:00+00:00
268,370,-44,,-51,2022-12-12 04:00:00+00:00
269,370,-48,-87.0,-55,2022-12-12 05:00:00+00:00
270,370,-53,,-62,2022-12-12 06:00:00+00:00
271,370,-50,,-57,2022-12-12 07:00:00+00:00
272,370,-28,,-39,2022-12-12 08:00:00+00:00
273,370,-14,,-37,2022-12-12 09:00:00+00:00
274,370,-1,,-32,2022-12-12 10:00:00+00:00
275,370,12,-90.0,-38,2022-12-12 11:00:00+00:00
276,370,24,,-37,2022-12-12 12:00:00+00:00
277,370,25,,-40,2022-12-12 13:00:00+00:00
278,370,15,,-36,2022-12-12 14:00:00+00:00
279,370,-17,,-43,2022-12-12 15:00:00+00:00
280,370,-38,,-52,2022-12-12 16:00:00+00:00
281,370,-36,-81.0,-48,2022-12-12 17:00:00+00:00
282,370,-36,,-48,2022-12-12 18:00:00+00:00
283,370,-50,,-58,2022-12-12 19:00:00+00:00
284,370,-54,,-58,2022-12-12 20:00:00+00:00
285,370,-59,,-65,2022-12-12 21:00:00+00:00
286,370,-60,,-63,2022-12-12 22:00:00+00:00
287,370,-67,-103.0,-69,2022-12-12 23:00:00+00:00
288,370,-64,,-70,2022-12-13 00:00:00+00:00
289,370,-73,,-83,2022-12-13 01:00:00+00:00
290,370,-68,,-78,2022-12-13 02:00:00+00:00
291,370,-52,,-60,2022-12-13 03:00:00+00:00
292,370,-48,,-59,2022-12-13 04:00:00+00:00
293,370,-75,-108.0,-84,2022-12-13 05:00:00+00:00
294,370,-47,,-59,2022-12-13 06:00:00+00:00
295,370,-41,,-56,2022-12-13 07:00:00+00:00
296,370,-37,,-54,2022-12-13 08:00:00+00:00
297,370,-31,,-51,2022-12-13 09:00:00+00:00
298,370,-21,,-43,2022-12-13 10:00:00+00:00
299,370,-17,-115.0,-45,2022-12-13 11:00:00+00:00
300,370,-14,,-46,2022-12-13 12:00:00+00:00
301,370,-9,,-48,2022-12-13 13:00:00+00:00
302,370,-10,,-49,2022-12-13 14:00:00+00:00
303,370,-11,,-53,2022-12-13 15:00:00+00:00
304,370,-14,,-55,2022-12-13 16:00:00+00:00
305,370,-11,-21.0,-56,2022-12-13 17:00:00+00:00
306,370,-12,,-57,2022-12-13 18:00:00+00:00
307,370,-14,,-57,2022-12-13 19:00:00+00:00
308,370,-16,,-58,2022-12-13 20:00:00+00:00
309,370,-18,,-60,2022-12-13 21:00:00+00:00
310,370,-18,,-66,2022-12-13 22:00:00+00:00
311,370,-17,-25.0,-69,2022-12-13 23:00:00+00:00
312,370,-21,,-71,2022-12-14 00:00:00+00:00
313,370,-23,,-73,2022-12-14 01:00:00+00:00
314,370,-25,,-73,2022-12-14 02:00:00+00:00
315,370,-22,,-73,2022-12-14 03:00:00+00:00
316,370,-25,,-73,2022-12-14 04:00:00+00:00
317,370,-24,-34.0,-71,2022-12-14 05:00:00+00:00
318,370,-24,,-70,2022-12-14 06:00:00+00:00
319,370,-31,,-71,2022-12-14 07:00:00+00:00
320,370,-42,,-70,2022-12-14 08:00:00+00:00
321,370,-20,,-63,2022-12-14 09:00:00+00:00
322,370,-9,,-61,2022-12-14 10:00:00+00:00
323,370,-1,-50.0,-58,2022-12-14 11:00:00+00:00
324,370,3,,-61,2022-12-14 12:00:00+00:00
325,370,3,,-62,2022-12-14 13:00:00+00:00
326,370,-6,,-64,2022-12-14 14:00:00+00:00
327,370,-33,,-70,2022-12-14 15:00:00+00:00
328,370,-50,,-76,2022-12-14 16:00:00+00:00
329,370,-69,-101.0,-88,2022-12-14 17:00:00+00:00
330,370,-77,,-92,2022-12-14 18:00:00+00:00
331,370,-75,,-89,2022-12-14 19:00:00+00:00
332,370,-88,,-104,2022-12-14 20:00:00+00:00
333,370,-82,,-97,2022-12-14 21:00:00+00:00
334,370,-88,,-97,2022-12-14 22:00:00+00:00
335,370,-91,-115.0,-102,2022-12-14 23:00:00+00:00
336,370,-85,,-98,2022-12-15 00:00:00+00:00
337,370,-86,,-102,2022-12-15 01:00:00+00:00
338,370,-78,,-92,2022-12-15 02:00:00+00:00
339,370,-76,,-91,2022-12-15 03:00:00+00:00
340,370,-79,,-93,2022-12-15 04:00:00+00:00
341,370,-81,-113.0,-93,2022-12-15 05:00:00+00:00
342,370,-68,,-79,2022-12-15 06:00:00+00:00
343,370,-74,,-86,2022-12-15 07:00:00+00:00
344,370,-51,,-66,2022-12-15 08:00:00+00:00
345,370,-35,,-54,2022-12-15 09:00:00+00:00
346,370,-14,,-42,2022-12-15 10:00:00+00:00
347,370,0,-108.0,-41,2022-12-15 11:00:00+00:00
348,370,10,,-36,2022-12-15 12:00:00+00:00
349,370,14,,-31,2022-12-15 13:00:00+00:00
350,370,1,,-36,2022-12-15 14:00:00+00:00
351,370,-32,,-49,2022-12-15 15:00:00+00:00
352,370,-42,,-58,2022-12-15 16:00:00+00:00
353,370,-27,-71.0,-48,2022-12-15 17:00:00+00:00
354,370,-36,,-56,2022-12-15 18:00:00+00:00
355,370,-42,,-59,2022-12-15 19:00:00+00:00
356,370,-54,,-63,2022-12-15 20:00:00+00:00
357,370,-67,,-74,2022-12-15 21:00:00+00:00
358,370,-38,,-54,2022-12-15 22:00:00+00:00
359,370,-26,-98.0,-45,2022-12-15 23:00:00+00:00
360,370,-20,,-39,2022-12-16 00:00:00+00:00
361,370,-17,,-31,2022-12-16 01:00:00+00:00
362,370,-14,,-30,2022-12-16 02:00:00+00:00
363,370,-17,,-27,2022-12-16 03:00:00+00:00
364,370,-11,,-20,2022-12-16 04:00:00+00:00
365,370,-6,-28.0,-13,2022-12-16 05:00:00+00:00
366,370,-5,,-9,2022-12-16 06:00:00+00:00
367,370,-11,,-15,2022-12-16 07:00:00+00:00
368,370,-10,,-10,2022-12-16 08:00:00+00:00
369,370,-13,,-16,2022-12-16 09:00:00+00:00
370,370,-13,,-16,2022-12-16 10:00:00+00:00
371,370,-8,-30.0,-11,2022-12-16 11:00:00+00:00
372,370,0,,-3,2022-12-16 12:00:00+00:00
373,370,8,,-2,2022-12-16 13:00:00+00:00
374,370,7,,-4,2022-12-16 14:00:00+00:00
